NPBC,NASDAQ
NAVI,NASDAQ
NKTR,NASDAQ
NTAP,NASDAQ
NFLX,NASDAQ
NBIX,NASDAQ
NYMT,NASDAQ
NWSA,NASDAQ
NTRS,NASDAQ
NCLH,NASDAQ
NVAX,NASDAQ
NVGN,NASDAQ
NUAN,NASDAQ
NYMX,NASDAQ
OHRP,NASDAQ
ON,NASDAQ
OMPI,NASDAQ
ODP,NASDAQ
ONCY,NASDAQ
OREX,NASDAQ
OVAS,NASDAQ
PCAR,NASDAQ
PDCE,NASDAQ
PDLI,NASDAQ
PMCS,NASDAQ
PTC,NASDAQ
PEIX,NASDAQ
PAAS,NASDAQ
PTEN,NASDAQ
PAYX,NASDAQ
PENN,NASDAQ
PENNV,NASDAQ
PBCT,NASDAQ
PPHM,NASDAQ
PETM,NASDAQ
PCYC,NASDAQ
PPC,NASDAQ
PLUG,NASDAQ
QQQ,NASDAQ
SQQQ,NASDAQ
TQQQ,NASDAQ
PGNX,NASDAQ
PSEC,NASDAQ
QCOM,NASDAQ
QGEN,NASDAQ
QLIK,NASDAQ
QRVO,NASDAQ
QUNR,NASDAQ
RADA,NASDAQ
RMGN,NASDAQ
RRD,NASDAQ
RXII,NASDAQ
RPTP,NASDAQ
RCPT,NASDAQ
RTK,NASDAQ
REXX,NASDAQ
RVBD,NASDAQ
ROSE,NASDAQ
ROST,NASDAQ
ROVI,NASDAQ
SINA,NASDAQ
SLM,NASDAQ
SLMVV,NASDAQ
SABR,NASDAQ
SLXP,NASDAQ
SNDK,NASDAQ
SAPE,NASDAQ
SGMS,NASDAQ
STX,NASDAQ
SGEN,NASDAQ
EYES,NASDAQ
SQNM,NASDAQ
SIMG,NASDAQ
SPIL,NASDAQ
SSRI,NASDAQ
SBGI,NASDAQ
SIRI,NASDAQ
SWKS,NASDAQ
SWHC,NASDAQ
SCTY,NASDAQ
SONC,NASDAQ
SONS,NASDAQ
SPPI,NASDAQ
SPLK,NASDAQ
SFM,NASDAQ
SPLS,NASDAQ
SBUX,NASDAQ
STLD,NASDAQ
SPWR,NASDAQ
SNSS,NASDAQ
SUSQ,NASDAQ
SYMC,NASDAQ
SGYP,NASDAQ
SNTA,NASDAQ
TROW,NASDAQ
TASR,NASDAQ
TTWO,NASDAQ
TSLA,NASDAQ
TXN,NASDAQ
MDCO,NASDAQ
TIVO,NASDAQ
TSEM,NASDAQ
TRMB,NASDAQ
TRIP,NASDAQ
TRUE,NASDAQ
FOXA,NASDAQ
FOX,NASDAQ
UTIW,NASDAQ
UMPQ,NASDAQ
UNIS,NASDAQ
URBN,NASDAQ
VDSI,NASDAQ
VVUS,NASDAQ
BNDX,NASDAQ
VBLT,NASDAQ
VRSK,NASDAQ
VRTX,NASDAQ
VIAB,NASDAQ
VIP,NASDAQ
VTSS,NASDAQ
VOD,NASDAQ
VLTC,NASDAQ
WBA,NASDAQ
WRES,NASDAQ
WEN,NASDAQ
WDC,NASDAQ
WFM,NASDAQ
WIN,NASDAQ
WETF,NASDAQ
WMGI,NASDAQ
WYNN,NASDAQ
XOMA,NASDAQ
XLNX,NASDAQ
YY,NASDAQ
YHOO,NASDAQ
YNDX,NASDAQ
YONG,NASDAQ
ZIOP,NASDAQ
Z,NASDAQ
ZION,NASDAQ
ZGNX,NASDAQ
ZU,NASDAQ
ZNGA,NASDAQ
EBAY,NASDAQ
ACWI,NASDAQ
IBB,NASDAQ
DDD,NYSE
MMM,NYSE
WBAI,NYSE
ABB,NYSE
ACE,NYSE
ADT,NYSE
AEG,NYSE
AES,NYSE
AFL,NYSE
AGCO,NYSE
AKS,NYSE
AME,NYSE
ARR,NYSE
T,NYSE
AUO,NYSE
ABBV,NYSE
ABT,NYSE
ANF,NYSE
ACN,NYSE
ACT,NYSE
ASX,NYSE
ACM,NYSE
ARO,NYSE
AET,NYSE
A,NYSE
AEM,NYSE
ALK,NYSE
ALB,NYSE
ALU,NYSE
AA,NYSE
BABA,NYSE
ATI,NYSE
AGN,NYSE
ALSN,NYSE
ALL,NYSE
ALLY,NYSE
ALJ,NYSE
ANR,NYSE
MO,NYSE
ABEV,NYSE
AEE,NYSE
AMX,NYSE
AEO,NYSE
AEP,NYSE
AXP,NYSE
AMH,NYSE
AIG,NYSE
AMT,NYSE
ABC,NYSE
APH,NYSE
APC,NYSE
AU,NYSE
BUD,NYSE
NLY,NYSE
BNNY,NYSE
AR,NYSE
ANTM,NYSE
AON,NYSE
APA,NYSE
AIV,NYSE
ARI,NYSE
APO,NYSE
ARMK,NYSE
MT,NYSE
ACI,NYSE
ADM,NYSE
AGO,NYSE
AZN,NYSE
ATW,NYSE
AUQ,NYSE
ATHM,NYSE
AVP,NYSE
AXTA,NYSE
BBT,NYSE
BCE,NYSE
BHP,NYSE
BBL,NYSE
BP,NYSE
BRFS,NYSE
BHI,NYSE
BBVA,NYSE
BBD,NYSE
BSBR,NYSE
SAN,NYSE
BAC,NYSE
BK,NYSE
BCS,NYSE
ABX,NYSE
BAS,NYSE
BAX,NYSE
BTE,NYSE
BDX,NYSE
BRK.B,NYSE
BBY,NYSE
BBG,NYSE
BMR,NYSE
BITA,NYSE
BX,NYSE
BWP,NYSE
BA,NYSE
BCEI,NYSE
BWA,NYSE
BSX,NYSE
BOX,NYSE
BYD,NYSE
BDN,NYSE
EAT,NYSE
BMY,NYSE
BRX,NYSE
BKD,NYSE
BG,NYSE
BKW,NYSE
BURL,NYSE
CJES,NYSE
CBL,NYSE
CBG,NYSE
CBS,NYSE
CI,NYSE
CIT,NYSE
CMI,NYSE
CMS,NYSE
CNHI,NYSE
CNO,NYSE
CNX,NYSE
CSX,NYSE
CVS,NYSE
CYS,NYSE
CVC,NYSE
COG,NYSE
CRC,NYSE
CPE,NYSE
CPN,NYSE
CCJ,NYSE
CAM,NYSE
CPB,NYSE
CNI,NYSE
CNQ,NYSE
COF,NYSE
KMX,NYSE
CAH,NYSE
CFN,NYSE
CCL,NYSE
CAT,NYSE
CX,NYSE
CVE,NYSE
CNC,NYSE
CNP,NYSE
CTL,NYSE
SCHW,NYSE
CMCM,NYSE
CHK,NYSE
CVX,NYSE
CBI,NYSE
CHS,NYSE
CIM,NYSE
CHL,NYSE
CB,NYSE
CIEN,NYSE
XEC,NYSE
CBB,NYSE
C,NYSE
CFG,NYSE
CVEO,NYSE
CLF,NYSE
CLD,NYSE
COH,NYSE
CIE,NYSE
CCE,NYSE
CDE,NYSE
CL,NYSE
CLNY,NYSE
CMA,NYSE
CMC,NYSE
CYH,NYSE
CIG,NYSE
SID,NYSE
SBS,NYSE
BVN,NYSE
CSC,NYSE
CRK,NYSE
CAG,NYSE
CXO,NYSE
COP,NYSE
ED,NYSE
STZ,NYSE
CLR,NYSE
GLW,NYSE
CZZ,NYSE
CUZ,NYSE
COV,NYSE
CS,NYSE
CCI,NYSE
CCK,NYSE
CUBE,NYSE
DHI,NYSE
DDR,NYSE
DHT,NYSE
DSW,NYSE
DTE,NYSE
DVA,NYSE
DAN,NYSE
DHR,NYSE
DRI,NYSE
DAR,NYSE
DF,NYSE
DF*,NYSE
DE,NYSE
DK,NYSE
DLPH,NYSE
DAL,NYSE
DNR,NYSE
DB,NYSE
DVN,NYSE
DO,NYSE
DRH,NYSE
DKS,NYSE
DLR,NYSE
DFS,NYSE
DG,NYSE
D,NYSE
DEI,NYSE
DOV,NYSE
DOW,NYSE
DPS,NYSE
DUK,NYSE
DRE,NYSE
DYN,NYSE
DANG,NYSE
DD,NYSE
EJ,NYSE
EMC,NYSE
ESV,NYSE
EOG,NYSE
EPE,NYSE
EQT,NYSE
XCO,NYSE
EMN,NYSE
ETN,NYSE
ECR,NYSE
ECL,NYSE
EC,NYSE
EIX,NYSE
EW,NYSE
EPB,NYSE
EGO,NYSE
LLY,NYSE
ERJ,NYSE
EMR,NYSE
ELX,NYSE
ENLK,NYSE
ECA,NYSE
EXK,NYSE
ETE,NYSE
ETP,NYSE
ERF,NYSE
ETR,NYSE
EPD,NYSE
EVHC,NYSE
EQR,NYSE
EL,NYSE
ES,NYSE
XLS,NYSE
EXC,NYSE
EXPR,NYSE
XOM,NYSE
